id,type,brand,series,models,price,year,title,url,images
8216,laptop,Dell,,,100,2021,Dell Vostro 5301 Intel Core i5 11th Gen,vostro-5301-intel-core-i5-11th-gen,dell-vostro-5301-intel-core-i5-11th-gen.webp
8217,laptop,Dell,,,140,2021,Dell Vostro 5301 Intel Core i7 11th Gen,vostro-5301-intel-core-i7-11th-gen,dell-vostro-5301-intel-core-i7-11th-gen.webp
8219,laptop,Dell,,,80,2020,Dell Vostro 5501 Intel Core i5 10th Gen,vostro-5501-intel-core-i5-10th-gen,dell-vostro-5501-intel-core-i5-10th-gen.webp
8220,laptop,Dell,,,110,2020,Dell Vostro 5501 Intel Core i7 10th Gen,vostro-5501-intel-core-i7-10th-gen,dell-vostro-5501-intel-core-i7-10th-gen.webp
8221,laptop,Dell,,,25,2018,Dell Vostro 5370 Intel Core i5 8th Gen,vostro-5370-intel-core-i5-8th-gen,dell-vostro-5370-intel-core-i5-8th-gen.webp
8224,laptop,Dell,,,100,2021,Dell Vostro 5502 Intel Core i5 11th Gen,vostro-5502-intel-core-i5-11th-gen,dell-vostro-5502-intel-core-i5-11th-gen.webp
8225,laptop,Dell,,,140,2021,Dell Vostro 5502 Intel Core i7 11th Gen,vostro-5502-intel-core-i7-11th-gen,dell-vostro-5502-intel-core-i7-11th-gen.webp
8226,laptop,Dell,,,15,2017,Dell Vostro 7570 Intel Core i5 7th Gen,vostro-7570-intel-core-i5-7th-gen,dell-vostro-7570-intel-core-i5-7th-gen.webp
8227,laptop,Dell,,,50,2018,Dell Vostro 7580 Intel Core i7 8th Gen,vostro-7580-intel-core-i7-8th-gen,dell-vostro-7580-intel-core-i7-8th-gen.webp
8228,laptop,Dell,,,190,2020,Dell Vostro 7500 Intel Core i7 10th Gen,vostro-7500-intel-core-i7-10th-gen,dell-vostro-7500-intel-core-i7-10th-gen.webp
8229,laptop,Dell,,,100,2019,Dell Vostro 7590 Intel Core i7 9th Gen,vostro-7590-intel-core-i7-9th-gen,dell-vostro-7590-intel-core-i7-9th-gen.webp
8234,laptop,Dell,,,100,2020,Dell XPS 13 7390 Intel Core i3 10th Gen,xps-13-7390-intel-core-i3-10th-gen,dell-xps-13-7390-intel-core-i3-10th-gen.webp
8235,laptop,Dell,,,150,2020,Dell XPS 13 7390 Intel Core i5 10th Gen,xps-13-7390-intel-core-i5-10th-gen,dell-xps-13-7390-intel-core-i5-10th-gen.webp
8236,laptop,Dell,,,260,2020,Dell XPS 13 7390 Intel Core i7 10th Gen,xps-13-7390-intel-core-i7-10th-gen,dell-xps-13-7390-intel-core-i7-10th-gen.webp
8237,laptop,Dell,,,300,2021,Dell XPS 13 9310 Intel Core i7 11th Gen,xps-13-9310-intel-core-i7-11th-gen,dell-xps-13-9310-intel-core-i7-11th-gen.webp
8238,laptop,Dell,,,120,2020,Dell XPS 13 9300 Intel Core i3 10th Gen,xps-13-9300-intel-core-i3-10th-gen,dell-xps-13-9300-intel-core-i3-10th-gen.webp
8239,laptop,Dell,,,180,2020,Dell XPS 13 9300 Intel Core i5 10th Gen,xps-13-9300-intel-core-i5-10th-gen,dell-xps-13-9300-intel-core-i5-10th-gen.webp
8240,laptop,Dell,,,270,2020,Dell XPS 13 9300 Intel Core i7 10th Gen,xps-13-9300-intel-core-i7-10th-gen,dell-xps-13-9300-intel-core-i7-10th-gen.webp
8241,laptop,Dell,,,130,2021,Dell XPS 13 9305 Intel Core i3 11th Gen,xps-13-9305-intel-core-i3-11th-gen,dell-xps-13-9305-intel-core-i3-11th-gen.webp
8242,laptop,Dell,,,190,2021,Dell XPS 13 9305 Intel Core i5 11th Gen,xps-13-9305-intel-core-i5-11th-gen,dell-xps-13-9305-intel-core-i5-11th-gen.webp
8243,laptop,Dell,,,290,2021,Dell XPS 13 9305 Intel Core i7 11th Gen,xps-13-9305-intel-core-i7-11th-gen,dell-xps-13-9305-intel-core-i7-11th-gen.webp
8244,laptop,Dell,,,320,2020,Dell XPS 17 9700 Intel Core i5 10th Gen,xps-17-9700-intel-core-i5-10th-gen,dell-xps-17-9700-intel-core-i5-10th-gen.webp
8245,laptop,Dell,,,470,2020,Dell XPS 17 9700 Intel Core i7 10th Gen,xps-17-9700-intel-core-i7-10th-gen,dell-xps-17-9700-intel-core-i7-10th-gen.webp
8246,laptop,Dell,,,550,2020,Dell XPS 17 9700 Intel Core i9 10th Gen,xps-17-9700-intel-core-i9-10th-gen,dell-xps-17-9700-intel-core-i9-10th-gen.webp
8247,laptop,Dell,,,95,2019,Dell XPS 15 7590 Intel Core i5 9th Gen,xps-15-7590-intel-core-i5-9th-gen,dell-xps-15-7590-intel-core-i5-9th-gen.webp
8248,laptop,Dell,,,175,2019,Dell XPS 15 7590 Intel Core i7 9th Gen,xps-15-7590-intel-core-i7-9th-gen,dell-xps-15-7590-intel-core-i7-9th-gen.webp
8249,laptop,Dell,,,245,2019,Dell XPS 15 7590 Intel Core i9 9th Gen,xps-15-7590-intel-core-i9-9th-gen,dell-xps-15-7590-intel-core-i9-9th-gen.webp
8250,laptop,Dell,,,180,2020,Dell XPS 15 9500 Intel Core i5 10th Gen,xps-15-9500-intel-core-i5-10th-gen,dell-xps-15-9500-intel-core-i5-10th-gen.webp
8251,laptop,Dell,,,285,2020,Dell XPS 15 9500 Intel Core i7 10th Gen,xps-15-9500-intel-core-i7-10th-gen,dell-xps-15-9500-intel-core-i7-10th-gen.webp
8252,laptop,Dell,,,350,2020,Dell XPS 15 9500 Intel Core i9 10th Gen,xps-15-9500-intel-core-i9-10th-gen,dell-xps-15-9500-intel-core-i9-10th-gen.webp
8337,laptop,HP,,,60,2020,HP 14-CE Intel Core i5 10th Gen,14-ce-intel-core-i5-10th-gen,hp-14_ce-intel-core-i5-10th-gen.webp
8339,laptop,HP,,,15,2018,HP 14-CF Intel Core i3 8th Gen,14-cf-intel-core-i3-8th-gen,hp-14_cf-intel-core-i3-8th-gen.webp
8340,laptop,HP,,,30,2018,HP 14-CF Intel Core i5 8th Gen,14-cf-intel-core-i5-8th-gen,hp-14_cf-intel-core-i5-8th-gen.webp
8343,laptop,HP,,,40,2020,HP 14-DK AMD Ryzen 3,14-dk-amd-ryzen-3,hp-14_dk-amd-ryzen-3.webp
8344,laptop,HP,,,65,2020,HP 14-DK AMD Ryzen 5,14-dk-amd-ryzen-5,hp-14_dk-amd-ryzen-5.webp
8345,laptop,HP,,,95,2020,HP 14-DK AMD Ryzen 7,14-dk-amd-ryzen-7,hp-14_dk-amd-ryzen-7.webp
8346,laptop,HP,,,15,2018,HP 14-DQ Intel Core i3 8th Gen,14-dq-intel-core-i3-8th-gen,hp-14_dq-intel-core-i3-8th-gen.webp
8347,laptop,HP,,,30,2020,HP 14-DQ Intel Core i3 10th Gen,14-dq-intel-core-i3-10th-gen,hp-14_dq-intel-core-i3-10th-gen.webp
8348,laptop,HP,,,40,2021,HP 14-DQ Intel Core i3 11th Gen,14-dq-intel-core-i3-11th-gen,hp-14_dq-intel-core-i3-11th-gen.webp
