id,type,brand,series,models,price,year,title,url,images
11714,phone,Samsung,,,40,2019,Samsung Galaxy Note 10 256GB,galaxy-note-10-256gb,samsung-galaxy-note-10-256gb.webp
11715,phone,Samsung,,,45,2019,Samsung Galaxy Note 10+ 4G 256GB Locked,galaxy-note-10-4g-256gb-locked,samsung-galaxy-note-10-4g-256gb-locked.webp
11716,phone,Samsung,,,50,2021,Samsung Galaxy Z Flip 3 128GB Unlocked,galaxy-z-flip-3-128gb-unlocked,samsung-galaxy-z-flip-3-128gb-unlocked.webp
11717,phone,Samsung,,,90,2022,Samsung Galaxy Z Flip 4 256GB Unlocked,galaxy-z-flip-4-256gb-unlocked,samsung-galaxy-z-flip-4-256gb-unlocked.webp
11718,phone,Samsung,,,105,2022,Samsung Galaxy Z Flip 4 512GB Unlocked,galaxy-z-flip-4-512gb-unlocked,samsung-galaxy-z-flip-4-512gb-unlocked.webp
11719,phone,Samsung,,,75,2022,Samsung Galaxy Z Flip 4 128GB Unlocked,galaxy-z-flip-4-128gb-unlocked,samsung-galaxy-z-flip-4-128gb-unlocked.webp
11720,phone,Samsung,,,20,2019,Samsung Galaxy Fold 256GB,galaxy-fold-256gb,samsung-galaxy-fold-256gb.webp
11721,phone,Samsung,,,50,2019,Samsung Galaxy Note 10 512GB,galaxy-note-10-512gb,samsung-galaxy-note-10-512gb.webp
11722,phone,Samsung,,,30,2019,Samsung Galaxy S10+ 128GB Unlocked,galaxy-s10-128gb-unlocked,samsung-galaxy-s10-128gb-unlocked.webp
11723,phone,Samsung,,,40,2019,Samsung Galaxy S10 5G 256GB Unlocked,galaxy-s10-5g-256gb-unlocked,samsung-galaxy-s10-5g-256gb-unlocked.webp
11724,phone,Samsung,,,40,2021,Samsung Galaxy Z Flip 3 128GB Locked,galaxy-z-flip-3-128gb-locked,samsung-galaxy-z-flip-3-128gb-locked.webp
11725,phone,Samsung,,,50,2021,Samsung Galaxy Z Flip 3 256GB Locked,galaxy-z-flip-3-256gb-locked,samsung-galaxy-z-flip-3-256gb-locked.webp
11726,phone,Samsung,,,55,2021,Samsung Galaxy Z Flip 3 256GB Unlocked,galaxy-z-flip-3-256gb-unlocked,samsung-galaxy-z-flip-3-256gb-unlocked.webp
11727,phone,Samsung,,,70,2020,Samsung Galaxy Z Fold2 5G 256GB Locked,galaxy-z-fold2-5g-256gb-locked,samsung-galaxy-z-fold2-5g-256gb-locked.webp
11728,phone,Samsung,,,80,2020,Samsung Galaxy Z Fold2 5G 512GB Locked,galaxy-z-fold2-5g-512gb-locked,samsung-galaxy-z-fold2-5g-512gb-locked.webp
11729,phone,Samsung,,,130,2020,Samsung Galaxy Z Fold3 5G 256GB,galaxy-z-fold3-5g-256gb,samsung-galaxy-z-fold3-5g-256gb.webp
11730,phone,Samsung,,,150,2020,Samsung Galaxy Z Fold3 5G 512GB,galaxy-z-fold3-5g-512gb,samsung-galaxy-z-fold3-5g-512gb.webp
11731,phone,Samsung,,,205,2022,Samsung Galaxy Z Fold 4 512GB Unlocked,galaxy-z-fold-4-512gb-unlocked,samsung-galaxy-z-fold-4-512gb-unlocked.webp
11732,phone,Samsung,,,175,2022,Samsung Galaxy Z Fold 4 256GB Unlocked,galaxy-z-fold-4-256gb-unlocked,samsung-galaxy-z-fold-4-256gb-unlocked.webp
12461,phone,Samsung,,,140,2023,Samsung Galaxy S23 Ultra 256GB Unlocked,galaxy-s23-ultra-256gb-unlocked,samsung-galaxy-s23-ultra-256gb-unlocked.webp
12462,phone,Samsung,,,150,2023,Samsung Galaxy S23 Ultra 512GB Unlocked,galaxy-s23-ultra-512gb-unlocked,samsung-galaxy-s23-ultra-512gb-unlocked.webp
12463,phone,Samsung,,,265,2023,Samsung Galaxy S23 Ultra 1TB Unlocked,galaxy-s23-ultra-1tb-unlocked,samsung-galaxy-s23-ultra-1tb-unlocked.webp
12464,phone,Samsung,,,120,2023,Samsung Galaxy S23 Ultra 512GB Locked,galaxy-s23-ultra-512gb-locked,samsung-galaxy-s23-ultra-512gb-locked.webp
12465,phone,Samsung,,,120,2023,Samsung Galaxy S23 Ultra 256GB Locked,galaxy-s23-ultra-256gb-locked,samsung-galaxy-s23-ultra-256gb-locked.webp
12466,phone,Samsung,,,240,2023,Samsung Galaxy S23 Ultra 1TB Locked,galaxy-s23-ultra-1tb-locked,samsung-galaxy-s23-ultra-1tb-locked.webp
12467,phone,Samsung,,,150,2023,Samsung Galaxy S23+ 128GB Unlocked,galaxy-s23-128gb-unlocked,samsung-galaxy-s23-128gb-unlocked.webp
12468,phone,Samsung,,,120,2023,Samsung Galaxy S23+ 128GB Locked,galaxy-s23-128gb-locked,samsung-galaxy-s23-128gb-locked.webp
12469,phone,Samsung,,,160,2023,Samsung Galaxy S23+ 256GB Unlocked,galaxy-s23-256gb-unlocked,samsung-galaxy-s23-256gb-unlocked.webp
12470,phone,Samsung,,,150,2023,Samsung Galaxy S23+ 256GB Locked,galaxy-s23-256gb-locked,samsung-galaxy-s23-256gb-locked.webp
12471,phone,Samsung,,,180,2023,Samsung Galaxy S23+ 512GB Unlocked,galaxy-s23-512gb-unlocked,samsung-galaxy-s23-512gb-unlocked.webp
12472,phone,Samsung,,,165,2023,Samsung Galaxy S23+ 512GB Locked,galaxy-s23-512gb-locked,samsung-galaxy-s23-512gb-locked.webp
12473,phone,Samsung,,,120,2023,Samsung Galaxy S23 128GB Unlocked,galaxy-s23-128gb-unlocked,samsung-galaxy-s23-128gb-unlocked.webp
12474,phone,Samsung,,,105,2023,Samsung Galaxy S23 128GB Locked,galaxy-s23-128gb-locked,samsung-galaxy-s23-128gb-locked.webp
12475,phone,Samsung,,,140,2023,Samsung Galaxy S23 256GB Unlocked,galaxy-s23-256gb-unlocked,samsung-galaxy-s23-256gb-unlocked.webp
12476,phone,Samsung,,,125,2023,Samsung Galaxy S23 256GB Locked,galaxy-s23-256gb-locked,samsung-galaxy-s23-256gb-locked.webp
12477,phone,Samsung,,,150,2023,Samsung Galaxy S23 512GB Unlocked,galaxy-s23-512gb-unlocked,samsung-galaxy-s23-512gb-unlocked.webp
12478,phone,Samsung,,,140,2023,Samsung Galaxy S23 512GB Locked,galaxy-s23-512gb-locked,samsung-galaxy-s23-512gb-locked.webp
12479,phone,Samsung,,,115,2022,Samsung Galaxy S22 Ultra 128GB Locked,galaxy-s22-ultra-128gb-locked,samsung-galaxy-s22-ultra-128gb-locked.webp
12480,phone,Samsung,,,115,2022,Samsung Galaxy S22 Ultra 256GB Locked,galaxy-s22-ultra-256gb-locked,samsung-galaxy-s22-ultra-256gb-locked.webp
12481,phone,Samsung,,,130,2022,Samsung Galaxy S22 Ultra 512GB Locked,galaxy-s22-ultra-512gb-locked,samsung-galaxy-s22-ultra-512gb-locked.webp
12482,phone,Samsung,,,140,2022,Samsung Galaxy S22 Ultra 1TB Locked,galaxy-s22-ultra-1tb-locked,samsung-galaxy-s22-ultra-1tb-locked.webp
12483,phone,Samsung,,,130,2022,Samsung Galaxy S22 Ultra 128GB Unlocked,galaxy-s22-ultra-128gb-unlocked,samsung-galaxy-s22-ultra-128gb-unlocked.webp
12484,phone,Samsung,,,135,2022,Samsung Galaxy S22 Ultra 256GB Unlocked,galaxy-s22-ultra-256gb-unlocked,samsung-galaxy-s22-ultra-256gb-unlocked.webp
12485,phone,Samsung,,,150,2022,Samsung Galaxy S22 Ultra 512GB Unlocked,galaxy-s22-ultra-512gb-unlocked,samsung-galaxy-s22-ultra-512gb-unlocked.webp
12486,phone,Samsung,,,160,2022,Samsung Galaxy S22 Ultra 1TB Unlocked,galaxy-s22-ultra-1tb-unlocked,samsung-galaxy-s22-ultra-1tb-unlocked.webp
12487,phone,Samsung,,,70,2022,Samsung Galaxy S22+ 128GB Locked,galaxy-s22-128gb-locked,samsung-galaxy-s22-128gb-locked.webp
12488,phone,Samsung,,,80,2022,Samsung Galaxy S22+ 256GB Locked,galaxy-s22-256gb-locked,samsung-galaxy-s22-256gb-locked.webp
12489,phone,Samsung,,,75,2022,Samsung Galaxy S22+ 128GB Unlocked,galaxy-s22-128gb-unlocked,samsung-galaxy-s22-128gb-unlocked.webp
12490,phone,Samsung,,,90,2022,Samsung Galaxy S22+ 256GB Unlocked,galaxy-s22-256gb-unlocked,samsung-galaxy-s22-256gb-unlocked.webp
12491,phone,Samsung,,,70,2022,Samsung Galaxy S22 128GB Unlocked,galaxy-s22-128gb-unlocked,samsung-galaxy-s22-128gb-unlocked.webp
12492,phone,Samsung,,,75,2022,Samsung Galaxy S22 256GB Unlocked,galaxy-s22-256gb-unlocked,samsung-galaxy-s22-256gb-unlocked.webp
12493,phone,Samsung,,,60,2022,Samsung Galaxy S22 128GB Locked,galaxy-s22-128gb-locked,samsung-galaxy-s22-128gb-locked.webp
12494,phone,Samsung,,,65,2022,Samsung Galaxy S22 256GB Locked,galaxy-s22-256gb-locked,samsung-galaxy-s22-256gb-locked.webp
