id,title,url,images,type,brand,display,year,price,time_changed
11727,Samsung Galaxy Z Fold2 5G 256GB Locked,galaxy-z-fold2-5g-256gb-locked,samsung-galaxy-z-fold2-5g-256gb-locked.webp,phone,Samsung,1,2020,70,2023-08-09 04:09:29
11728,Samsung Galaxy Z Fold2 5G 512GB Locked,galaxy-z-fold2-5g-512gb-locked,samsung-galaxy-z-fold2-5g-512gb-locked.webp,phone,Samsung,1,2020,80,2023-08-09 04:09:27
11729,Samsung Galaxy Z Fold3 5G 256GB,galaxy-z-fold3-5g-256gb,samsung-galaxy-z-fold3-5g-256gb.webp,phone,Samsung,1,2020,130,2024-11-12 17:26:08
11730,Samsung Galaxy Z Fold3 5G 512GB,galaxy-z-fold3-5g-512gb,samsung-galaxy-z-fold3-5g-512gb.webp,phone,Samsung,1,2020,150,2024-11-12 17:26:14
11731,Samsung Galaxy Z Fold 4 512GB Unlocked,galaxy-z-fold-4-512gb-unlocked,samsung-galaxy-z-fold-4-512gb-unlocked.webp,phone,Samsung,1,2022,205,2023-08-09 04:06:33
11732,Samsung Galaxy Z Fold 4 256GB Unlocked,galaxy-z-fold-4-256gb-unlocked,samsung-galaxy-z-fold-4-256gb-unlocked.webp,phone,Samsung,1,2022,175,2023-08-09 04:06:39
12461,Samsung Galaxy S23 Ultra 256GB Unlocked,galaxy-s23-ultra-256gb-unlocked,samsung-galaxy-s23-ultra-256gb-unlocked.webp,phone,Samsung,1,2023,140,2025-01-03 02:14:48
12462,Samsung Galaxy S23 Ultra 512GB Unlocked,galaxy-s23-ultra-512gb-unlocked,samsung-galaxy-s23-ultra-512gb-unlocked.webp,phone,Samsung,1,2023,150,2025-01-03 02:14:05
12463,Samsung Galaxy S23 Ultra 1TB Unlocked,galaxy-s23-ultra-1tb-unlocked,samsung-galaxy-s23-ultra-1tb-unlocked.webp,phone,Samsung,1,2023,265,2023-09-07 05:14:31
12464,Samsung Galaxy S23 Ultra 512GB Locked,galaxy-s23-ultra-512gb-locked,samsung-galaxy-s23-ultra-512gb-locked.webp,phone,Samsung,1,2023,120,2025-01-03 02:14:32
12465,Samsung Galaxy S23 Ultra 256GB Locked,galaxy-s23-ultra-256gb-locked,samsung-galaxy-s23-ultra-256gb-locked.webp,phone,Samsung,1,2023,120,2025-01-03 02:14:57
12466,Samsung Galaxy S23 Ultra 1TB Locked,galaxy-s23-ultra-1tb-locked,samsung-galaxy-s23-ultra-1tb-locked.webp,phone,Samsung,1,2023,240,2023-09-07 05:14:34
