id,title,url,images,type,brand,series,model,year,price,time_changed
10993,"Razer Blade 14"" RTX 3080 AMD Ryzen 9",/razer/blade-14-rtx-3080-amd-ryzen-9,razer-blade-14-rtx-3080-amd-ryzen-9.webp,laptop,Razer,,,2022,525,2023-06-21 04:46:40
10994,"Razer Blade 15.6"" 4K Touch RTX 2080 Intel Core i7 10th Gen",/razer/blade-15-6-4k-touch-rtx-2080-intel-core-i7-10th-gen,razer-blade-15-6-4k-touch-rtx-2080-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,380,2023-06-21 04:50:37
10995,"Razer Blade 15.6"" 4K Touch RTX 2080 Intel Core i7 9th Gen",/razer/blade-15-6-4k-touch-rtx-2080-intel-core-i7-9th-gen,razer-blade-15-6-4k-touch-rtx-2080-intel-core-i7-9th-gen.webp,laptop,Razer,,,2020,255,2023-06-21 05:02:19
10996,"Razer Blade 15.6"" 4K Touch RTX 5000 Intel Core i7 10th Gen",/razer/blade-15-6-4k-touch-rtx-5000-intel-core-i7-10th-gen,razer-blade-15-6-4k-touch-rtx-5000-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,485,2023-06-21 04:51:24
10997,"Razer Blade 15.6"" 4K Touch RTX 5000 Intel Core i7 9th Gen",/razer/blade-15-6-4k-touch-rtx-5000-intel-core-i7-9th-gen,razer-blade-15-6-4k-touch-rtx-5000-intel-core-i7-9th-gen.webp,laptop,Razer,,,2020,300,2023-07-11 10:33:56
10998,"Razer Blade 15.6"" GTX 1660 Intel Core i7 10th Gen",/razer/blade-15-6-gtx-1660-intel-core-i7-10th-gen,razer-blade-15-6-gtx-1660-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,255,2023-06-21 04:52:02
10999,"Razer Blade 15.6"" GTX 1660 Intel Core i7 9th Gen",/razer/blade-15-6-gtx-1660-intel-core-i7-9th-gen,razer-blade-15-6-gtx-1660-intel-core-i7-9th-gen.webp,laptop,Razer,,,2020,165,2023-06-21 05:03:40
11000,"Razer Blade 15.6"" RTX 2060 Intel Core i7 10th Gen",/razer/blade-15-6-rtx-2060-intel-core-i7-10th-gen,razer-blade-15-6-rtx-2060-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,235,2023-06-21 04:55:48
11001,"Razer Blade 15.6"" RTX 2060 Intel Core i7 8th Gen",/razer/blade-15-6-rtx-2060-intel-core-i7-8th-gen,razer-blade-15-6-rtx-2060-intel-core-i7-8th-gen.webp,laptop,Razer,,,2020,135,2023-06-21 05:11:39
11002,"Razer Blade 15.6"" RTX 2060 Intel Core i7 9th Gen",/razer/blade-15-6-rtx-2060-intel-core-i7-9th-gen,razer-blade-15-6-rtx-2060-intel-core-i7-9th-gen.webp,laptop,Razer,,,2020,150,2023-06-21 05:07:01
11003,"Razer Blade 15.6"" RTX 2070 Intel Core i7 10th Gen",/razer/blade-15-6-rtx-2070-intel-core-i7-10th-gen,razer-blade-15-6-rtx-2070-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,340,2023-06-21 04:56:06
11004,"Razer Blade 15.6"" RTX 2070 Intel Core i7 8th Gen",/razer/blade-15-6-rtx-2070-intel-core-i7-8th-gen,razer-blade-15-6-rtx-2070-intel-core-i7-8th-gen.webp,laptop,Razer,,,2020,165,2023-06-21 05:11:52
11005,"Razer Blade 15.6"" RTX 2070 Intel Core i7 9th Gen",/razer/blade-15-6-rtx-2070-intel-core-i7-9th-gen,razer-blade-15-6-rtx-2070-intel-core-i7-9th-gen.webp,laptop,Razer,,,2020,180,2023-06-21 05:07:50
11006,"Razer Blade 15.6"" RTX 2080 Intel Core i7 10th Gen",/razer/blade-15-6-rtx-2080-intel-core-i7-10th-gen,razer-blade-15-6-rtx-2080-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,365,2023-06-21 04:56:38
11007,"Razer Blade 15.6"" RTX 2080 Intel Core i7 8th Gen",/razer/blade-15-6-rtx-2080-intel-core-i7-8th-gen,razer-blade-15-6-rtx-2080-intel-core-i7-8th-gen.webp,laptop,Razer,,,2020,210,2023-06-21 05:13:11
11008,"Razer Blade 15.6"" RTX 2080 Intel Core i7 9th Gen",/razer/blade-15-6-rtx-2080-intel-core-i7-9th-gen,razer-blade-15-6-rtx-2080-intel-core-i7-9th-gen.webp,laptop,Razer,,,2020,255,2023-06-21 05:09:31
11009,"Razer Blade 15.6"" RTX 3060 Intel Core i7 10th Gen",/razer/blade-15-6-rtx-3060-intel-core-i7-10th-gen,razer-blade-15-6-rtx-3060-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,340,2023-06-21 04:57:22
11010,"Razer Blade 15.6"" RTX 3060 Intel Core i7 11th Gen",/razer/blade-15-6-rtx-3060-intel-core-i7-11th-gen,razer-blade-15-6-rtx-3060-intel-core-i7-11th-gen.webp,laptop,Razer,,,2020,390,2023-06-21 05:13:48
11011,"Razer Blade 15.6"" RTX 3060 Intel Core i7 12th Gen",/razer/blade-15-6-rtx-3060-intel-core-i7-12th-gen,razer-blade-15-6-rtx-3060-intel-core-i7-12th-gen.webp,laptop,Razer,,,2020,485,2023-06-21 05:13:56
11012,"Razer Blade 15.6"" RTX 3070 Intel Core i7 10th Gen",/razer/blade-15-6-rtx-3070-intel-core-i7-10th-gen,razer-blade-15-6-rtx-3070-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,375,2023-06-21 04:58:00
11013,"Razer Blade 15.6"" RTX 3070 Intel Core i7 11th Gen",/razer/blade-15-6-rtx-3070-intel-core-i7-11th-gen,razer-blade-15-6-rtx-3070-intel-core-i7-11th-gen.webp,laptop,Razer,,,2020,425,2023-06-21 05:15:56
11014,"Razer Blade 15.6"" RTX 3070 Intel Core i7 12th Gen",/razer/blade-15-6-rtx-3070-intel-core-i7-12th-gen,razer-blade-15-6-rtx-3070-intel-core-i7-12th-gen.webp,laptop,Razer,,,2020,475,2023-06-21 05:15:35
11015,"Razer Blade 15.6"" RTX 3080 Intel Core i7 10th Gen",/razer/blade-15-6-rtx-3080-intel-core-i7-10th-gen,razer-blade-15-6-rtx-3080-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,420,2023-06-21 05:00:21
11016,"Razer Blade 15.6"" RTX 3080 Intel Core i7 11th Gen",/razer/blade-15-6-rtx-3080-intel-core-i7-11th-gen,razer-blade-15-6-rtx-3080-intel-core-i7-11th-gen.webp,laptop,Razer,,,2020,445,2023-04-16 19:54:02
11017,"Razer Blade 15.6"" RTX 3080 Intel Core i7 12th Gen",/razer/blade-15-6-rtx-3080-intel-core-i7-12th-gen,razer-blade-15-6-rtx-3080-intel-core-i7-12th-gen.webp,laptop,Razer,,,2020,495,2023-06-21 05:18:29
11018,"Razer Blade 15.6"" RTX 3080 Intel Core i9 11th Gen",/razer/blade-15-6-rtx-3080-intel-core-i9-11th-gen,razer-blade-15-6-rtx-3080-intel-core-i9-11th-gen.webp,laptop,Razer,,,2020,645,2023-06-21 05:19:19
11019,"Razer Blade 17.3"" RTX 3060 Intel Core i7 11th Gen",/razer/blade-17-3-rtx-3060-intel-core-i7-11th-gen,razer-blade-17-3-rtx-3060-intel-core-i7-11th-gen.webp,laptop,Razer,,,2021,430,2023-06-21 05:21:46
11020,"Razer Blade 17.3"" RTX 3060 Intel Core i7 12th Gen",/razer/blade-17-3-rtx-3060-intel-core-i7-12th-gen,razer-blade-17-3-rtx-3060-intel-core-i7-12th-gen.webp,laptop,Razer,,,2021,525,2023-06-21 05:22:26
11021,"Razer Blade 17.3"" RTX 3070 Intel Core i7 11th Gen",/razer/blade-17-3-rtx-3070-intel-core-i7-11th-gen,razer-blade-17-3-rtx-3070-intel-core-i7-11th-gen.webp,laptop,Razer,,,2021,450,2023-06-21 05:22:47
11022,"Razer Blade 17.3"" RTX 3070 Intel Core i7 12th Gen",/razer/blade-17-3-rtx-3070-intel-core-i7-12th-gen,razer-blade-17-3-rtx-3070-intel-core-i7-12th-gen.webp,laptop,Razer,,,2021,505,2023-06-21 05:25:01
11023,"Razer Blade 17.3"" RTX 3080 Intel Core i7 11th Gen",/razer/blade-17-3-rtx-3080-intel-core-i7-11th-gen,razer-blade-17-3-rtx-3080-intel-core-i7-11th-gen.webp,laptop,Razer,,,2021,475,2023-06-21 05:26:12
11024,"Razer Blade 17.3"" RTX 3080 Intel Core i7 12th Gen",/razer/blade-17-3-rtx-3080-intel-core-i7-12th-gen,razer-blade-17-3-rtx-3080-intel-core-i7-12th-gen.webp,laptop,Razer,,,2021,520,2023-06-21 05:26:30
11025,"Razer Blade 17.3"" RTX 3080 Intel Core i9 11th Gen",/razer/blade-17-3-rtx-3080-intel-core-i9-11th-gen,razer-blade-17-3-rtx-3080-intel-core-i9-11th-gen.webp,laptop,Razer,,,2021,725,2023-06-21 05:27:25
11026,"Razer Blade 17.3"" RTX 3080 Intel Core i9 12th Gen",/razer/blade-17-3-rtx-3080-intel-core-i9-12th-gen,razer-blade-17-3-rtx-3080-intel-core-i9-12th-gen.webp,laptop,Razer,,,2021,805,2023-06-21 05:27:31
12202,Samsung Galaxy Chromebook Intel Core i3 10th Gen,/samsung/galaxy-chromebook-intel-core-i3-10th-gen,samsung-laptop.webp,laptop,Samsung,,,2020,50,2023-12-15 06:54:06
11027,"Razer Blade Pro 17.3"" 4K Touch GTX 1080 Intel Core i7 6th Gen",/razer/blade-pro-17-3-4k-touch-gtx-1080-intel-core-i7-6th-gen,razer-blade-pro-17-3-4k-touch-gtx-1080-intel-core-i7-6th-gen.webp,laptop,Razer,,,2020,135,2023-06-21 05:29:38
11028,"Razer Blade Pro 17.3"" 4K Touch GTX 1080 Intel Core i7 7th Gen",/razer/blade-pro-17-3-4k-touch-gtx-1080-intel-core-i7-7th-gen,razer-blade-pro-17-3-4k-touch-gtx-1080-intel-core-i7-7th-gen.webp,laptop,Razer,,,2020,165,2023-06-21 05:29:44
11029,"Razer Blade Pro 17.3"" 4K Touch RTX 2080 Intel Core i7 10th Gen",/razer/blade-pro-17-3-4k-touch-rtx-2080-intel-core-i7-10th-gen,razer-blade-pro-17-3-4k-touch-rtx-2080-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,300,2023-06-21 05:29:51
11030,"Razer Blade Pro 17.3"" 4K Touch RTX 2080 Intel Core i7 9th Gen",/razer/blade-pro-17-3-4k-touch-rtx-2080-intel-core-i7-9th-gen,razer-blade-pro-17-3-4k-touch-rtx-2080-intel-core-i7-9th-gen.webp,laptop,Razer,,,2020,185,2023-06-21 05:29:59
11031,"Razer Blade Pro 17.3"" RTX 2060 Intel Core i7 10th Gen",/razer/blade-pro-17-3-rtx-2060-intel-core-i7-10th-gen,razer-blade-pro-17-3-rtx-2060-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,270,2023-06-21 05:36:51
11032,"Razer Blade Pro 17.3"" RTX 2060 Intel Core i7 9th Gen",/razer/blade-pro-17-3-rtx-2060-intel-core-i7-9th-gen,razer-blade-pro-17-3-rtx-2060-intel-core-i7-9th-gen.webp,laptop,Razer,,,2020,175,2023-06-21 05:37:11
11033,"Razer Blade Pro 17.3"" RTX 2070 Intel Core i7 10th Gen",/razer/blade-pro-17-3-rtx-2070-intel-core-i7-10th-gen,razer-blade-pro-17-3-rtx-2070-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,360,2023-06-21 05:40:59
11034,"Razer Blade Pro 17.3"" RTX 2070 Intel Core i7 9th Gen",/razer/blade-pro-17-3-rtx-2070-intel-core-i7-9th-gen,razer-blade-pro-17-3-rtx-2070-intel-core-i7-9th-gen.webp,laptop,Razer,,,2020,195,2023-06-21 05:41:59
11035,"Razer Blade Pro 17.3"" RTX 2080 Intel Core i7 10th Gen",/razer/blade-pro-17-3-rtx-2080-intel-core-i7-10th-gen,razer-blade-pro-17-3-rtx-2080-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,380,2023-06-21 05:43:00
11036,"Razer Blade Pro 17.3"" RTX 2080 Intel Core i7 9th Gen",/razer/blade-pro-17-3-rtx-2080-intel-core-i7-9th-gen,razer-blade-pro-17-3-rtx-2080-intel-core-i7-9th-gen.webp,laptop,Razer,,,2020,265,2023-06-21 05:43:13
11037,"Razer Blade Pro 17.3"" RTX 3060 Intel Core i7 10th Gen",/razer/blade-pro-17-3-rtx-3060-intel-core-i7-10th-gen,razer-blade-pro-17-3-rtx-3060-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,365,2023-06-21 05:43:35
11038,"Razer Blade Pro 17.3"" RTX 3070 Intel Core i7 10th Gen",/razer/blade-pro-17-3-rtx-3070-intel-core-i7-10th-gen,razer-blade-pro-17-3-rtx-3070-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,385,2023-06-21 05:44:01
11039,"Razer Blade Pro 17.3"" RTX 3080 Intel Core i7 10th Gen",/razer/blade-pro-17-3-rtx-3080-intel-core-i7-10th-gen,razer-blade-pro-17-3-rtx-3080-intel-core-i7-10th-gen.webp,laptop,Razer,,,2020,420,2023-06-21 05:44:07
11040,"Razer Blade Stealth 12.5"" Intel Core i5 7th Gen",/razer/blade-stealth-12-5-intel-core-i5-7th-gen,razer-blade-stealth-12-5-intel-core-i5-7th-gen.webp,laptop,Razer,,,2017,30,2023-06-22 01:07:07
11041,"Razer Blade Stealth 13.3"" Intel Core i7 7th Gen Touch Screen",/razer/blade-stealth-13-3-intel-core-i7-7th-gen-touch-screen,razer-blade-stealth-13-3-intel-core-i7-7th-gen-touch-screen.webp,laptop,Razer,,,2017,100,2023-06-22 01:10:40
11042,"Razer Blade Stealth 13.3"" Intel Core i7 8th Gen Touch Screen",/razer/blade-stealth-13-3-intel-core-i7-8th-gen-touch-screen,razer-blade-stealth-13-3-intel-core-i7-8th-gen-touch-screen.webp,laptop,Razer,,,2017,105,2023-06-22 01:10:50
11043,"Razer Blade Stealth 13.3"" Intel Core i7 10th Gen Non Touch Screen",/razer/blade-stealth-13-3-intel-core-i7-10th-gen-non-touch-screen,razer-blade-stealth-13-3-intel-core-i7-10th-gen-non-touch-screen.webp,laptop,Razer,,,2017,215,2023-06-22 01:13:21
11044,"Razer Blade Stealth 13.3"" Intel Core i7 10th Gen Touch Screen",/razer/blade-stealth-13-3-intel-core-i7-10th-gen-touch-screen,razer-blade-stealth-13-3-intel-core-i7-10th-gen-touch-screen.webp,laptop,Razer,,,2017,240,2023-06-22 01:13:16
11045,"Razer Blade Stealth 13.3"" Intel Core i7 11th Gen Non Touch Screen",/razer/blade-stealth-13-3-intel-core-i7-11th-gen-non-touch-screen,razer-blade-stealth-13-3-intel-core-i7-11th-gen-non-touch-screen.webp,laptop,Razer,,,2017,325,2023-06-22 01:15:57
11046,"Razer Blade Stealth 13.3"" Intel Core i7 11th Gen Touch Screen",/razer/blade-stealth-13-3-intel-core-i7-11th-gen-touch-screen,razer-blade-stealth-13-3-intel-core-i7-11th-gen-touch-screen.webp,laptop,Razer,,,2017,345,2023-06-22 01:15:55
11047,"Razer Book 13"" Intel Core i7 11th Gen Non Touch Screen",/razer/book-13-intel-core-i7-11th-gen-non-touch-screen,razer-book-13-intel-core-i7-11th-gen-non-touch-screen.webp,laptop,Razer,,,2017,220,2023-06-22 01:21:21
11048,"Razer Book 13"" Intel Core i7 11th Gen Touch Screen",/razer/book-13-intel-core-i7-11th-gen-touch-screen,razer-book-13-intel-core-i7-11th-gen-touch-screen.webp,laptop,Razer,,,2017,240,2023-06-22 01:21:16
11049,"Razer Book 13.4"" Intel Core i5 11th Gen Non Touch Screen",/razer/book-13-4-intel-core-i5-11th-gen-non-touch-screen,razer-book-13-4-intel-core-i5-11th-gen-non-touch-screen.webp,laptop,Razer,,,2017,135,2023-06-22 01:22:18
11050,"Razer Book 13.4"" Intel Core i7 11th Gen Non Touch Screen",/razer/book-13-4-intel-core-i7-11th-gen-non-touch-screen,razer-book-13-4-intel-core-i7-11th-gen-non-touch-screen.webp,laptop,Razer,,,2017,240,2023-06-22 01:21:04
11051,"Razer Book 13.4"" Intel Core i7 11th Gen Touch Screen",/razer/book-13-4-intel-core-i7-11th-gen-touch-screen,razer-book-13-4-intel-core-i7-11th-gen-touch-screen.webp,laptop,Razer,,,2017,260,2023-06-22 01:21:00
11052,"Samsung 9 Pro 2-in-1 13.3"" Intel Core i7 7th Gen",/samsung/9-pro-2-in-1-13-3-intel-core-i7-7th-gen,samsung-9-pro-2_in_1-13-3-intel-core-i7-7th-gen.webp,laptop,Samsung,,,2018,80,2023-06-22 01:34:29
11053,"Samsung 9 Pro 2-in-1 13.3"" Intel Core i7 8th Gen",/samsung/9-pro-2-in-1-13-3-intel-core-i7-8th-gen,samsung-9-pro-2_in_1-13-3-intel-core-i7-8th-gen.webp,laptop,Samsung,,,2018,95,2023-06-22 01:34:25
11054,"Samsung 9 Pro 2-in-1 15"" Intel Core i7 7th Gen",/samsung/9-pro-2-in-1-15-intel-core-i7-7th-gen,samsung-9-pro-2_in_1-15-intel-core-i7-7th-gen.webp,laptop,Samsung,,,2018,80,2023-12-06 18:06:29
11055,"Samsung 9 Pro 2-in-1 15"" Intel Core i7 8th Gen",/samsung/9-pro-2-in-1-15-intel-core-i7-8th-gen,samsung-9-pro-2_in_1-15-intel-core-i7-8th-gen.webp,laptop,Samsung,,,2018,95,2023-12-06 18:06:21
11056,"Samsung 9 Pro NP930MBE 13"" Intel Core i7 8th Gen",/samsung/9-pro-np930mbe-13-intel-core-i7-8th-gen,samsung-9-pro-np930mbe-13-intel-core-i7-8th-gen.webp,laptop,Samsung,,,2018,95,2023-12-06 18:06:48
11057,"Samsung Galaxy Book 2 Pro 360 13.3"" Intel Core i5 12th Gen 1TB SSD",/samsung/galaxy-book-2-pro-360-13-3-intel-core-i5-12th-gen-1tb-ssd,samsung-galaxy-book-2-pro-360-13-3-intel-core-i5-12th-gen-1tb-ssd.webp,laptop,Samsung,,,2022,335,2023-06-22 01:44:06
11058,"Samsung Galaxy Book 2 Pro 360 13.3"" Intel Core i5 12th Gen 256GB SSD",/samsung/galaxy-book-2-pro-360-13-3-intel-core-i5-12th-gen-256gb-ssd,samsung-galaxy-book-2-pro-360-13-3-intel-core-i5-12th-gen-256gb-ssd.webp,laptop,Samsung,,,2022,270,2023-06-22 01:43:52
11059,"Samsung Galaxy Book 2 Pro 360 13.3"" Intel Core i5 12th Gen 512GB SSD",/samsung/galaxy-book-2-pro-360-13-3-intel-core-i5-12th-gen-512gb-ssd,samsung-galaxy-book-2-pro-360-13-3-intel-core-i5-12th-gen-512gb-ssd.webp,laptop,Samsung,,,2022,310,2023-06-22 01:43:59
11060,"Samsung Galaxy Book 2 Pro 360 13.3"" Intel Core i7 12th Gen 1TB SSD",/samsung/galaxy-book-2-pro-360-13-3-intel-core-i7-12th-gen-1tb-ssd,samsung-galaxy-book-2-pro-360-13-3-intel-core-i7-12th-gen-1tb-ssd.webp,laptop,Samsung,,,2022,350,2023-06-22 01:45:34
11061,"Samsung Galaxy Book 2 Pro 360 13.3"" Intel Core i7 12th Gen 256GB SSD",/samsung/galaxy-book-2-pro-360-13-3-intel-core-i7-12th-gen-256gb-ssd,samsung-galaxy-book-2-pro-360-13-3-intel-core-i7-12th-gen-256gb-ssd.webp,laptop,Samsung,,,2022,310,2023-06-22 01:45:44
11062,"Samsung Galaxy Book 2 Pro 360 13.3"" Intel Core i7 12th Gen 512GB SSD",/samsung/galaxy-book-2-pro-360-13-3-intel-core-i7-12th-gen-512gb-ssd,samsung-galaxy-book-2-pro-360-13-3-intel-core-i7-12th-gen-512gb-ssd.webp,laptop,Samsung,,,2022,325,2023-06-22 01:45:53
11063,"Samsung Galaxy Book 2 Pro 360 15.6"" Intel Core i5 12th Gen 1TB SSD",/samsung/galaxy-book-2-pro-360-15-6-intel-core-i5-12th-gen-1tb-ssd,samsung-galaxy-book-2-pro-360-15-6-intel-core-i5-12th-gen-1tb-ssd.webp,laptop,Samsung,,,2022,360,2023-06-22 01:46:09
11064,"Samsung Galaxy Book 2 Pro 360 15.6"" Intel Core i5 12th Gen 256GB SSD",/samsung/galaxy-book-2-pro-360-15-6-intel-core-i5-12th-gen-256gb-ssd,samsung-galaxy-book-2-pro-360-15-6-intel-core-i5-12th-gen-256gb-ssd.webp,laptop,Samsung,,,2022,290,2023-06-22 01:46:50
11065,"Samsung Galaxy Book 2 Pro 360 15.6"" Intel Core i5 12th Gen 512GB SSD",/samsung/galaxy-book-2-pro-360-15-6-intel-core-i5-12th-gen-512gb-ssd,samsung-galaxy-book-2-pro-360-15-6-intel-core-i5-12th-gen-512gb-ssd.webp,laptop,Samsung,,,2022,325,2023-06-22 01:46:54
11066,"Samsung Galaxy Book 2 Pro 360 15.6"" Intel Core i7 12th Gen 1TB SSD",/samsung/galaxy-book-2-pro-360-15-6-intel-core-i7-12th-gen-1tb-ssd,samsung-galaxy-book-2-pro-360-15-6-intel-core-i7-12th-gen-1tb-ssd.webp,laptop,Samsung,,,2022,395,2023-06-22 01:52:39
11067,"Samsung Galaxy Book 2 Pro 360 15.6"" Intel Core i7 12th Gen 256GB SSD",/samsung/galaxy-book-2-pro-360-15-6-intel-core-i7-12th-gen-256gb-ssd,samsung-galaxy-book-2-pro-360-15-6-intel-core-i7-12th-gen-256gb-ssd.webp,laptop,Samsung,,,2022,345,2023-06-22 01:52:57
11068,"Samsung Galaxy Book 2 Pro 360 15.6"" Intel Core i7 12th Gen 512GB SSD",/samsung/galaxy-book-2-pro-360-15-6-intel-core-i7-12th-gen-512gb-ssd,samsung-galaxy-book-2-pro-360-15-6-intel-core-i7-12th-gen-512gb-ssd.webp,laptop,Samsung,,,2022,370,2023-06-22 01:53:12
11069,"Samsung Galaxy Book Flex 15.6"" Intel Core i5 10th Gen",/samsung/galaxy-book-flex-15-6-intel-core-i5-10th-gen,samsung-galaxy-book-flex-15-6-intel-core-i5-10th-gen.webp,laptop,Samsung,,,2020,145,2023-06-22 01:58:16
11070,"Samsung Galaxy Book Flex 15.6"" Intel Core i7 10th Gen",/samsung/galaxy-book-flex-15-6-intel-core-i7-10th-gen,samsung-galaxy-book-flex-15-6-intel-core-i7-10th-gen.webp,laptop,Samsung,,,2020,220,2023-06-22 01:58:53
11071,"Samsung Galaxy Book Flex 2 15.6"" Intel Core i5 11th Gen",/samsung/galaxy-book-flex-2-15-6-intel-core-i5-11th-gen,samsung-galaxy-book-flex-2-15-6-intel-core-i5-11th-gen.webp,laptop,Samsung,,,2020,160,2023-06-22 02:06:22
11072,"Samsung Galaxy Book Flex 2 15.6"" Intel Core i7 11th Gen",/samsung/galaxy-book-flex-2-15-6-intel-core-i7-11th-gen,samsung-galaxy-book-flex-2-15-6-intel-core-i7-11th-gen.webp,laptop,Samsung,,,2020,240,2023-06-22 02:06:28
11073,Samsung Galaxy Book Ion 15.6” Intel Core i5 10th Gen,/samsung/galaxy-book-ion-15-6-intel-core-i5-10th-gen,samsung-galaxy-book-ion-15-6-intel-core-i5-10th-gen.webp,laptop,Samsung,,,2020,130,2023-06-22 02:20:58
11074,Samsung Galaxy Book Ion 2 13.3” Intel Core i5 11th Gen,/samsung/galaxy-book-ion-2-13-3-intel-core-i5-11th-gen,samsung-galaxy-book-ion-2-13-3-intel-core-i5-11th-gen.webp,laptop,Samsung,,,2020,135,2023-06-22 02:22:39
11075,Samsung Galaxy Book Ion 2 13.3” Intel Core i7 11th Gen,/samsung/galaxy-book-ion-2-13-3-intel-core-i7-11th-gen,samsung-galaxy-book-ion-2-13-3-intel-core-i7-11th-gen.webp,laptop,Samsung,,,2020,200,2023-06-22 02:22:43
11076,Samsung Galaxy Book Ion 2 15.6” Intel Core i5 11th Gen,/samsung/galaxy-book-ion-2-15-6-intel-core-i5-11th-gen,samsung-galaxy-book-ion-2-15-6-intel-core-i5-11th-gen.webp,laptop,Samsung,,,2020,150,2023-06-22 02:22:54
11077,Samsung Galaxy Book Ion 2 15.6” Intel Core i7 11th Gen,/samsung/galaxy-book-ion-2-15-6-intel-core-i7-11th-gen,samsung-galaxy-book-ion-2-15-6-intel-core-i7-11th-gen.webp,laptop,Samsung,,,2020,205,2023-06-22 02:23:07
11078,Samsung Galaxy Book Pro 360 13.3” Intel Core i5 11th Gen 1TB SSD,/samsung/galaxy-book-pro-360-13-3-intel-core-i5-11th-gen-1tb-ssd,samsung-galaxy-book-pro-360-13-3-intel-core-i5-11th-gen-1tb-ssd.webp,laptop,Samsung,,,2021,325,2023-06-22 02:26:00
11079,Samsung Galaxy Book Pro 360 13.3” Intel Core i5 11th Gen 256GB SSD,/samsung/galaxy-book-pro-360-13-3-intel-core-i5-11th-gen-256gb-ssd,samsung-galaxy-book-pro-360-13-3-intel-core-i5-11th-gen-256gb-ssd.webp,laptop,Samsung,,,2021,265,2023-06-22 02:25:53
11080,Samsung Galaxy Book Pro 360 13.3” Intel Core i5 11th Gen 512GB SSD,/samsung/galaxy-book-pro-360-13-3-intel-core-i5-11th-gen-512gb-ssd,samsung-galaxy-book-pro-360-13-3-intel-core-i5-11th-gen-512gb-ssd.webp,laptop,Samsung,,,2021,290,2023-06-22 02:25:56
11081,Samsung Galaxy Book Pro 360 13.3” Intel Core i7 11th Gen 256GB SSD,/samsung/galaxy-book-pro-360-13-3-intel-core-i7-11th-gen-256gb-ssd,samsung-galaxy-book-pro-360-13-3-intel-core-i7-11th-gen-256gb-ssd.webp,laptop,Samsung,,,2021,285,2023-06-22 02:28:46
11082,Samsung Galaxy Book Pro 360 13.3” Intel Core i7 11th Gen 512GB SSD,/samsung/galaxy-book-pro-360-13-3-intel-core-i7-11th-gen-512gb-ssd,samsung-galaxy-book-pro-360-13-3-intel-core-i7-11th-gen-512gb-ssd.webp,laptop,Samsung,,,2021,310,2023-06-22 02:28:57
11083,Samsung Galaxy Book Pro 360 15.6” Intel Core i5 11th Gen 1TB SSD,/samsung/galaxy-book-pro-360-15-6-intel-core-i5-11th-gen-1tb-ssd,samsung-galaxy-book-pro-360-15-6-intel-core-i5-11th-gen-1tb-ssd.webp,laptop,Samsung,,,2021,335,2023-06-22 02:30:21
11084,Samsung Galaxy Book Pro 360 15.6” Intel Core i5 11th Gen 256GB SSD,/samsung/galaxy-book-pro-360-15-6-intel-core-i5-11th-gen-256gb-ssd,samsung-galaxy-book-pro-360-15-6-intel-core-i5-11th-gen-256gb-ssd.webp,laptop,Samsung,,,2021,270,2023-06-22 02:30:25
11085,Samsung Galaxy Book Pro 360 15.6” Intel Core i5 11th Gen 512GB SSD,/samsung/galaxy-book-pro-360-15-6-intel-core-i5-11th-gen-512gb-ssd,samsung-galaxy-book-pro-360-15-6-intel-core-i5-11th-gen-512gb-ssd.webp,laptop,Samsung,,,2021,310,2023-06-22 02:30:31
11086,Samsung Galaxy Book Pro 360 15.6” Intel Core i7 11th Gen 256GB SSD,/samsung/galaxy-book-pro-360-15-6-intel-core-i7-11th-gen-256gb-ssd,samsung-galaxy-book-pro-360-15-6-intel-core-i7-11th-gen-256gb-ssd.webp,laptop,Samsung,,,2021,290,2023-06-22 02:31:02
11087,Samsung Galaxy Book Pro 360 15.6” Intel Core i7 11th Gen 512GB SSD,/samsung/galaxy-book-pro-360-15-6-intel-core-i7-11th-gen-512gb-ssd,samsung-galaxy-book-pro-360-15-6-intel-core-i7-11th-gen-512gb-ssd.webp,laptop,Samsung,,,2021,325,2023-06-22 02:31:07
11089,Samsung NP730 Series Core i5 10th Gen,/samsung/np730-series-core-i5-10th-gen,samsung-np730-series-core-i5-10th-gen.webp,laptop,Samsung,,,2018,130,2023-06-22 02:51:14
11090,Samsung NP730 Series Core i5 11th Gen,/samsung/np730-series-core-i5-11th-gen,samsung-np730-series-core-i5-11th-gen.webp,laptop,Samsung,,,2018,145,2023-06-22 02:51:35
